userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
1	28	subcompartment	100.439945558097	2.70351929212346	1533	1	3	26	26	10	707	6845	8535	Subcompartment_B1	NA	NA	NA	NA	NA	compartment_B1.bed	1.12568307332513e-99	896
1	29	subcompartment	76.0634114061358	3.76765117844251	726	2	1	30	30	11	227	7652	9015	Subcompartment_B2	NA	NA	NA	NA	NA	compartment_B2.bed	1.785907777689e-75	504
1	30	subcompartment	63.469607485202	2.44300522800571	1118	3	4	29	29	12	548	7260	8694	Subcompartment_B3	NA	NA	NA	NA	NA	compartment_B3.bed	5.25683339308286e-63	685
1	27	subcompartment	46.1879273342822	1.62526183267399	2734	4	5	18	18	9	2122	5644	7120	Subcompartment_A2	NA	NA	NA	NA	NA	compartment_A2.bed	8.04441284650233e-46	1249
1	31	subcompartment	18.9540894767262	3.13088021633495	212	5	2	31	31	12.7	76	8166	9166	Subcompartment_B4	NA	NA	NA	NA	NA	compartment_B4.bed	7.6570186224566e-19	25
1	24	McCole_3d_data	17.2942969636545	1.30434982711631	5357	6	7	9	9	7.33	5325	3021	3917	Rao_NHEK_Domain	NA	NA	NA	NA	NA	Rao_NHEK_Domain.bed	3.1484349579519e-17	4835
1	7	McCole_3d_data	9.53192221618292	1.37379987616539	7675	7	6	2	7	5	8209	703	1033	Dixon_hESC_Domain	NA	NA	NA	NA	NA	Dixon_hESC_Domain.bed	1.65606274813583e-09	1301
1	25	McCole_3d_data	3.52886741349212	1.13824347860409	1791	8	8	23	23	13	1782	6587	7460	Rao_NHEK_Loop_anchor	NA	NA	NA	NA	NA	Rao_NHEK_Loop_anchor.bed	0.00114657981868284	7435
1	18	McCole_3d_data	2.14823563832755	1.09808779103795	6781	9	9	4	9	7.33	7343	1597	1899	Rao_IMR90_Domain	NA	NA	NA	NA	NA	Rao_IMR90_Domain.bed	0.0183630496920103	3810
1	23	McCole_3d_data	0.555216888507408	1.02703495329345	1166	10	10	28	28	16	1257	7212	7985	Rao_KBM7_Loop_anchor	NA	NA	NA	NA	NA	Rao_KBM7_Loop_anchor.bed	0.595356093609822	4279
1	6	McCole_3d_data	0.43426906794131	1.01870034540611	7573	11	11	3	11	8.33	8339	805	903	Dixon_IMR90_Domain	NA	NA	NA	NA	NA	Dixon_IMR90_Domain.bed	0.735801938601076	1194
1	16	McCole_3d_data	0.103700574474125	0.976174665343862	5009	12	12	11	12	11.7	5579	3369	3663	Rao_HeLa_Domain	NA	NA	NA	NA	NA	Rao_HeLa_Domain.bed	1	3481
1	8	McCole_3d_data	0.0602376874962075	0.786486811988054	8340	13	27	1	27	13.7	9209	38	33	Human_pooled_domains	NA	NA	NA	NA	NA	Human_pooled_domains.bed	1	293
1	17	McCole_3d_data	0.0331641815119716	0.944111412764213	1388	14	13	27	27	18	1606	6990	7636	Rao_HeLa_Loop_anchor	NA	NA	NA	NA	NA	Rao_HeLa_Loop_anchor.bed	1	5020
1	15	McCole_3d_data	0.0134369461457831	0.932607919719962	1641	15	14	25	25	18	1914	6737	7328	Rao_HUVEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HUVEC_Loop_anchor.bed	1	6161
1	11	McCole_3d_data	0.00405293272578292	0.925118750784939	2350	16	15	20	20	17	2740	6028	6502	Rao_GM12878_Loop_anchor	NA	NA	NA	NA	NA	Rao_GM12878_Loop_anchor.bed	1	12903
1	20	McCole_3d_data	0.000712785713190195	0.901376975886139	6323	17	17	6	17	13.3	7148	2055	2094	Rao_K562_Domain	NA	NA	NA	NA	NA	Rao_K562_Domain.bed	1	3167
1	14	McCole_3d_data	0.000306952037169008	0.906680471438525	4959	18	16	13	18	15.7	5687	3419	3555	Rao_HUVEC_Domain	NA	NA	NA	NA	NA	Rao_HUVEC_Domain.bed	1	3385
1	12	McCole_3d_data	0.0000133766707911198	0.886473302754347	4198	19	18	17	19	18	4909	4180	4333	Rao_HMEC_Domain	NA	NA	NA	NA	NA	Rao_HMEC_Domain.bed	1	3567
1	21	McCole_3d_data	0.00000697492174879652	0.865668601013313	1986	20	21	22	22	21	2441	6392	6801	Rao_K562_Loop_anchor	NA	NA	NA	NA	NA	Rao_K562_Loop_anchor.bed	1	8436
1	9	McCole_3d_data	0.00000388296589716104	0.878816157622074	4281	21	19	16	21	18.7	5020	4097	4222	Pooled_loop_anchors	NA	NA	NA	NA	NA	Pooled_loop_anchors.bed	1	18331
1	3	ATAC_peaks	0.00000202422010117914	0.87141906038611	5100	22	20	10	22	17.3	5924	3278	3318	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	1	68236
1	19	McCole_3d_data	0.000000921950782386359	0.856909916799202	2199	23	22	21	23	22	2712	6179	6530	Rao_IMR90_Loop_anchor	NA	NA	NA	NA	NA	Rao_IMR90_Loop_anchor.bed	1	11459
1	5	ATAC_peaks	0.0000000397154837788841	0.831419595600618	6257	24	24	7	24	18.3	7210	2121	2032	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	1	127090
1	1	ATAC_peaks	0.0000000223619490223495	0.84823043280325	4997	25	23	12	25	20	5872	3381	3370	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	1	85631
1	13	McCole_3d_data	7.43716667970988e-09	0.817043745687984	1664	26	26	24	26	25.3	2151	6714	7091	Rao_HMEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HMEC_Loop_anchor.bed	1	8202
1	22	McCole_3d_data	1.83192218804007e-09	0.826608505412826	5758	27	25	8	27	20	6716	2620	2526	Rao_KBM7_Domain	NA	NA	NA	NA	NA	Rao_KBM7_Domain.bed	1	3269
1	10	McCole_3d_data	0	0.637858081371046	6599	28	29	5	29	20.7	7886	1779	1356	Rao_GM12878_Domain	NA	NA	NA	NA	NA	Rao_GM12878_Domain.bed	1	4533
1	4	ATAC_peaks	0	0.647385222691845	4608	28	28	15	28	23.7	6042	3770	3200	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	1	47203
1	2	ATAC_peaks	0	0.6071099908209	4821	28	30	14	30	24	6383	3557	2859	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	1	48574
1	26	subcompartment	0	0.234079017584106	2642	28	31	19	31	26	6128	5736	3114	Subcompartment_A1	NA	NA	NA	NA	NA	compartment_A1.bed	1	490
